s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59
0.330234292714226	0.295051649431202	0.232567171106321	0.273920906121421	0.267157463954499	0.291397634612181	0.287472351954265	0.353778355845366	0.331063334994913	0.268333474612514	0.26481155087548	0.320591703027602	0.264744066558029	0.28531782489442	0.235594383948402	0.284681719055082	0.289289084015304	0.246782418981982	0.278830393497132	0.365755685378403	0.333479159662556	0.336647069361131	0.353402729100307	0.272264368406603	0.329579204945859	0.328187625092337	0.277268931387896	0.270335553260494	0.311254325266715	0.291948631251592	0.270019987973189	0.2360192920906	0.307175627100915	0.307296997321384	0.273963469274754	0.297661149266726	0.347857872017395	0.209654068292044	0.381067076792012	0.252541424232819
0.297592146854807	0.258117764949848	0.278353915567947	0.284925227595662	0.26512590872063	0.298002302271495	0.481132074482327	0.263798124471245	0.281101887160886	0.349372189605879	0.351969101145013	0.310815453093727	0.295240196065942	0.31882018749528	0.444247736158176	0.198637061643358	0.323020149963207	0.364281331349675	0.363322450701517	0.652972014068427	0.657634830770209	0.509948190695363	0.722870936034553	0.325141531339105	0.673985069631422	0.634428021649467	0.688183464564802	0.365979495082947	0.644490175041408	0.479044694663666	0.390481951781835	0.431769309714093	0.366670040576015	0.292647043705972	0.286089722381841	0.344671474150045	0.292937799262965	0.437412514147802	0.445688998121838	0.412747051844991
0.0159571956976411	0.0132841267413974	0.0167700392871748	0.0128972851277886	0.0151262207835234	0.0144875188018422	0.0138857792288216	0.015171593247654	0.0127925268961573	0.0154681143739829	0.0140378719529533	0.0144822212142315	0.0139376521500317	0.016026232112886	0.0177582521449502	0.0145292250961955	0.0143415580176127	0.0142032070754324	0.0154122326425271	0.0132736992664862	0.0146472449025751	0.0138930704682987	0.0164418075912298	0.0164702845828637	0.016038615787308	0.012587052629372	0.0157284220634838	0.0147263229328857	0.0146009195839729	0.018646974313998	0.0193852151477529	0.0160931768675335	0.0170010910427971	0.0190270378742193	0.019325417893652	0.0126991954002293	0.0153885614986781	0.0112270812283436	0.0105763955936469	0.0129827865235031
0.385137277884499	0.395124084415673	0.386100079649792	0.394983661720322	0.387445300708526	0.387960701264593	0.404385785994702	0.384093690247883	0.394685139561607	0.399487275459512	0.396172545465252	0.395222153932377	0.37757512784382	0.386514196650124	0.384240937006966	0.385012279707535	0.385008384925003	0.376419529498663	0.375659377450375	0.384108414084491	0.392657519537925	0.386047759590994	0.375346237010865	0.367332155634913	0.388427854523781	0.389576807405858	0.396561214039905	0.375075789802745	0.397821743548791	0.385888764273943	0.388435755461672	0.378276713948107	0.387676482378914	0.380666510642232	0.374057892452416	0.38684144220063	0.404626948803149	0.383349264471153	0.386888439188856	0.370639861027794
0.0280562576907785	0.0236280022623807	0.0313827677454254	0.0292393276633824	0.024388187623516	0.0253754049041698	0.027335863272422	0.0238907174579057	0.0279246187045975	0.0259308572841072	0.0248835762253761	0.0254508522501802	0.0252816936774598	0.0249733755743007	0.0285318115435317	0.0273171700539809	0.0236045840315122	0.025155577891624	0.0266197635294357	0.0741800623867036	0.0667283039465233	0.07393262965275	0.0817058129559648	0.0323063256708937	0.0624843697265197	0.062005245987886	0.0760841558492807	0.0317347484560895	0.0730307752588221	0.0302817770209681	0.0327454566361787	0.0280538082119662	0.0323540647108909	0.0434845707247941	0.0380844476156486	0.0291712779556406	0.0279542236815244	0.0258835553718155	0.0293701425673498	0.0269208922325802
0.774661829516112	0.74925602706502	0.768908502583086	0.70829990001528	0.710685431546757	0.72387768096044	0.692090935350964	0.754261292431621	0.722991019794864	0.710428027814225	0.833440876788404	0.794704734470204	0.792185349185121	0.747034385626159	0.867033139148168	0.728751538476719	0.745407026853435	0.791562487744353	0.821589493696951	0.77206632915403	0.756280551282256	0.799661653519247	0.802420187226465	0.767378932431094	0.860425198239699	0.78488456224258	0.80263255465701	0.742871844910858	0.800955231495883	0.851179196271572	0.841996249973666	0.83695244690569	0.839677434548873	0.782209838662625	0.775297007338482	0.744363993001189	0.776721602798699	0.866581968818449	0.720924280763196	0.811466251194879
0.272030829354804	0.25620576581988	0.280555725414748	0.275036674285044	0.257537271193163	0.262578468611567	0.297974648987349	0.28662230141457	0.244383190528721	0.27602982182918	0.29410360469084	0.276754279787978	0.286097655489015	0.236235872281478	0.297149111241725	0.259117962214246	0.250040849653306	0.307048127739485	0.292111082297992	0.300814350110274	0.336787647820672	0.274630721260994	0.343772924584284	0.306033336054219	0.342221640034287	0.310716330410662	0.341384233453127	0.285667961280901	0.320550943350952	0.290220205679588	0.307271277323961	0.289359700696277	0.287229288503663	0.286960382774242	0.256216382204258	0.255642089506859	0.247767246228466	0.323795067008617	0.252535562166271	0.294930514875976
0.887919358264124	0.875596380169725	0.923672583303686	0.911665679241351	0.951237972706562	0.936660699919297	0.946511998758148	0.920556332490789	0.929295940762134	0.929743437553502	0.927870679014462	0.896109819452995	0.909332394963753	0.916786264645524	0.910681625474547	0.918507259969106	0.925536461964733	0.92202318393095	0.905487327534919	0.949221062560098	0.926893270555744	0.941128374238949	0.949505880109767	0.909963026144264	0.946970910444917	0.939206906984556	0.948752550925001	0.907935883401896	0.940936291844918	0.910276718582322	0.92459945181312	0.891178232001105	0.912413299785295	0.913887163726609	0.916103054373476	0.932026056765374	0.935612755095544	0.916880213568218	0.849146954738771	0.928084600224827
0.0693516055964578	0.058702174451389	0.0803539825546363	0.0815266708261553	0.0658000063130738	0.0588982853772437	0.0796764596595106	0.0968151648613441	0.0689261355526366	0.0674081277063657	0.0784726140480868	0.0692744549254169	0.111335838388717	0.0662483695064932	0.132241139972366	0.0599471821531662	0.0687429352109451	0.090784873291343	0.143258004287955	0.340487103820593	0.380892020706618	0.329955478131874	0.374281991936813	0.159492675073709	0.418584630928643	0.33703542963688	0.391149095194997	0.122556040202174	0.374142447214213	0.121331738618993	0.0922058254591224	0.118874024226331	0.0938036709746513	0.120696630107001	0.0660075404021691	0.131630922929599	0.0737364521691068	0.153463110199955	0.157496047793064	0.110805067977895
0.130526448000551	0.123516252692041	0.123845806745387	0.122847698923657	0.126230052321177	0.124330347810458	0.127234871909153	0.124158727897221	0.125937605355486	0.125623896384824	0.117193301471221	0.120213506351081	0.117472887076746	0.129712964701092	0.120079103067906	0.125928235676934	0.117780946518629	0.10609950981306	0.110544789494887	0.158439574358383	0.151028623840856	0.156842365271542	0.149613550941814	0.114009148552353	0.13936233176956	0.143282983611048	0.142157664866845	0.119036360942422	0.150939867672635	0.147643112662803	0.133726567775011	0.134137933734251	0.140773393524304	0.127634994126483	0.13116227462198	0.11960619079154	0.132421598095657	0.113771695886087	0.130920976628602	0.118301366905186
0.0958483787822977	0.0829215856476699	0.0640817538433528	0.0966836164771055	0.082290026433893	0.07213020930032	0.0791692729696936	0.117287386650309	0.0871602910241915	0.112749681787212	0.0751728945658378	0.0872542857984102	0.11076779853206	0.151773892796695	0.071346331911834	0.123264122442001	0.0909123567944774	0.0760828403637053	0.0799219164221818	0.138235975296527	0.127125944330607	0.204344300848239	0.157313451248527	0.113186707543399	0.127304858792734	0.134413937068829	0.121897691193788	0.0771936686868192	0.134604696398645	0.0786793115241924	0.0785363928394086	0.0999303435453477	0.0979500090492111	0.0839346932583992	0.0944128279489307	0.115162314356617	0.0921659282091381	0.0951127410792475	0.141836161862868	0.0842766837631307
0.324104539872732	0.335638324212523	0.306336169900726	0.340461806626656	0.342524415237247	0.339821758196075	0.27143181274898	0.331839207107218	0.333561303506922	0.338058687665386	0.280060853677383	0.345493802650392	0.292231932872207	0.354346645807137	0.229038134720134	0.34314878452955	0.345048621650152	0.256535681015276	0.262315362409242	0.420287461957579	0.324948926430301	0.445399122073944	0.405264946354919	0.315111594455205	0.299353547729847	0.358926878968535	0.306042553643208	0.302038401412875	0.304239613644017	0.369871426386247	0.259615491831834	0.26814472269524	0.345159335199183	0.317225478485706	0.368794278260087	0.363751150536248	0.370305733375536	0.207748263728192	0.35575417877092	0.23645695167733
0.0482300232810949	0.0519809959014513	0.0464863739062402	0.0498151281680433	0.0494718936778248	0.046004575576467	0.0450660032556307	0.0419378545422207	0.0494493037854775	0.0475788937582296	0.0455531852899849	0.0490381586142132	0.0453386222180081	0.0447132990794697	0.0623189147717769	0.04166053082283	0.0620697718201003	0.0531126338430604	0.0486997248434705	0.361912197158292	0.370530975636029	0.257616808157617	0.350548493315852	0.0807692194587327	0.349558531283148	0.321126338625962	0.357718674220444	0.0744349098465139	0.354826391650526	0.0501311839212595	0.0530332633209882	0.071578330455623	0.0541951830198963	0.046956190898342	0.0488979619101133	0.0611368600705289	0.0446980925885102	0.0660808775035049	0.0701060619103033	0.0776691777871456
0.173492838370921	0.176919647625544	0.158306942565654	0.179479773354505	0.165511968459565	0.171048953836442	0.170353617729002	0.173948345757349	0.172170893330835	0.183446930647496	0.16338448887188	0.169976527727241	0.170766202000115	0.172075206393093	0.1770969351036	0.18437723602698	0.168406234945306	0.162875177545801	0.157764173918141	0.262215220846664	0.217672779606762	0.220507907229539	0.272104628355797	0.174598833606375	0.217562557983988	0.22684582404088	0.234623591198297	0.161722095232643	0.233979878895178	0.21418773174514	0.188725379439947	0.182988888546107	0.200896568147029	0.180999549515025	0.211876144165724	0.199929963730214	0.177911083128579	0.184206667107761	0.174435134057008	0.172498072658285
0.391432331434235	0.437453605694714	0.423356307091779	0.433965421129653	0.380171376268397	0.392441431797863	0.481746982625506	0.468827683344174	0.420179825153682	0.409707468051968	0.376646010395114	0.468915163703052	0.457569656662297	0.432765320997832	0.336516933667967	0.403954084459587	0.420160310369785	0.340874971928907	0.401680424332172	0.764500667874383	0.694318248232778	0.758817997920466	0.762755849057191	0.487918537623053	0.736697868919492	0.720198117417335	0.680706969384074	0.424446157097812	0.668089096985545	0.462334064765682	0.444781627516754	0.383884189640628	0.466084076223877	0.422054100477679	0.434676956703001	0.498236555164597	0.475504187363615	0.389658917717563	0.494995379033832	0.361138655955524
0.582636145170486	0.582241573423535	0.540848092621731	0.54037945975082	0.525112695912309	0.49167058796335	0.533692937391279	0.607786089295717	0.645664994498252	0.559733148929507	0.490715401483755	0.539775880329683	0.534670058376622	0.559922313591194	0.513264767348588	0.613969217047555	0.550340363962666	0.482999997702361	0.548211425782628	0.630939807903752	0.596730650770909	0.637072508903344	0.678315920838038	0.605077017772667	0.605161837543634	0.597344115107003	0.608313136309633	0.48634962726291	0.569172097661814	0.562352224142976	0.502214932680078	0.509412333792426	0.605392906087916	0.543173684958595	0.518447630835921	0.606930090066744	0.604785447171337	0.588375726477813	0.618481489616086	0.50636731141409
0.0989786981761051	0.106745899899192	0.112573007243213	0.133254395290079	0.117051473757063	0.12135550195883	0.111851141923027	0.110336853768771	0.117150135542429	0.107552469897401	0.105751664792688	0.114892808804819	0.099090214996138	0.116814839170919	0.187266795270543	0.128801975054517	0.108196117262684	0.131573767800105	0.106122544223841	0.165757350748522	0.238337615645626	0.170452608691417	0.157149036872289	0.0925470234804334	0.195761148150366	0.205084523960484	0.154861712348796	0.11992091328112	0.294099792135662	0.134229991333618	0.18349801848407	0.113845776694029	0.143987121467552	0.121411849866412	0.138770535139922	0.124873200636127	0.119353244982324	0.104242475080724	0.101572261791438	0.0953038455087478
0.712215710129517	0.713214157865917	0.705297628189049	0.714229069508599	0.711626306520066	0.704464658271907	0.709980300997189	0.712094469704024	0.710287590339048	0.703975192626554	0.70025890109169	0.711706348672704	0.7117571546094	0.719207388982497	0.710145677810346	0.708384683906077	0.70479781979659	0.702847174177638	0.706662787758872	0.737133425936523	0.732751305238855	0.72572745594503	0.723981838946042	0.72043368841644	0.722079186041753	0.730684382257886	0.73140241052837	0.69997106258349	0.726623193782281	0.72843364964389	0.707915578858487	0.697525826610539	0.718402622604927	0.710038236109964	0.708817795775324	0.705464640386623	0.708810136411272	0.695907717917535	0.717781188716302	0.698150210163892
0.211262134493579	0.166360456469889	0.208915333159295	0.164899989804875	0.208049703663318	0.201831396853116	0.197375531195132	0.176437188836117	0.230991800989051	0.217520182330249	0.198033932012218	0.191960845178058	0.218216940396383	0.222857393449853	0.217575429143324	0.175773582623423	0.17777491772444	0.204223837951083	0.233828689679159	0.266430610089546	0.270767126408545	0.23737272073725	0.256017494023039	0.201624711081161	0.249756706420218	0.236547058538606	0.242407055975221	0.194359497974572	0.260243167575399	0.21881994955333	0.188905752317422	0.197010424733032	0.214424939239162	0.188839055453681	0.202728140658891	0.225788600110719	0.225438876903879	0.214416641178182	0.214986579667055	0.227271396188436
0.0172434161174698	0.0136616917449567	0.0110321018178575	0.013368583408381	0.0104286399317755	0.0195509039903071	0.01339802110081	0.0118851047713284	0.0116623561540725	0.011798213666072	0.0108082501410852	0.0120808698322443	0.0136597836404189	0.0153301815414876	0.0182164754908623	0.0129171707156186	0.0107482364518404	0.0170224329883406	0.0159146864660645	0.0125893194957113	0.0130399600545456	0.0099733564075076	0.0104908711485202	0.00962650100907025	0.0101541280433486	0.00933920170664971	0.00985841427059123	0.0104003577312327	0.0089106055503608	0.015619399696566	0.0187032885748853	0.0128253700259457	0.018918712168212	0.0879300082819078	0.0249501754533935	0.01162761695031	0.0168732914459882	0.0084232008906348	0.0139835340383447	0.0136240362980214
0.380713020394724	0.370892272636969	0.366400679447643	0.366903065330453	0.374788160913769	0.350180588823023	0.386181031519641	0.431723808626864	0.37967916463815	0.380442052902938	0.349173949270456	0.392588098808603	0.361071497697398	0.363457679265936	0.368778244303945	0.407686323902764	0.368275586802594	0.361674096341476	0.377324404394864	0.413478531106224	0.375477777960228	0.412406525203767	0.430649426470169	0.403483301598173	0.38230749887573	0.391139144612221	0.39210199239792	0.359040535560233	0.384829385397503	0.395530703769583	0.373460155573467	0.354422174182919	0.380261253036573	0.389666449768229	0.398903204131476	0.3756511730434	0.38447607416858	0.361543553712307	0.363233985090745	0.357329985763319
0.74976208887738	0.75060721713102	0.742462410595743	0.738357886357819	0.685639590680267	0.684622531828135	0.714365842241291	0.678120716433664	0.679104650840064	0.699403394480458	0.708246453689027	0.71587894690261	0.700451411079241	0.667585659009448	0.684881351227132	0.683817769394093	0.7114898415348	0.702508587703455	0.715005203798259	0.820410979376528	0.776655083225257	0.789657077807358	0.8340920970813	0.704955663715066	0.840069903706955	0.772267625256829	0.805409170133412	0.72808462259413	0.77875065089306	0.747360712752071	0.743389787536298	0.77548966575874	0.752840753809593	0.71837514761568	0.714548063568296	0.819959886356485	0.760326599772886	0.821957400644907	0.825611233992662	0.764638911514052
0.0841763408446524	0.075182385312597	0.0823831155888387	0.083488600825648	0.0849270839934463	0.091679761322974	0.0779126947552679	0.0733457140582415	0.0845771164228483	0.084944223047989	0.0750090788409324	0.083572489713851	0.0714494500716674	0.0871264671166458	0.0854013788970237	0.075787875824141	0.0806486956886269	0.0809555536011389	0.0814900247098881	0.134558551461808	0.133705175572552	0.115143533097257	0.122223234546455	0.072177337733418	0.115188976469427	0.117836631316862	0.140239020313223	0.085861147472318	0.129818564567978	0.102228375798186	0.111449202337315	0.0952462069178909	0.105721848846845	0.0902430122361453	0.0989485638018583	0.0747884936779716	0.0876165152214588	0.0640407918930534	0.0748067960884935	0.069332701162243
0.0452121220799579	0.0512917684995885	0.0413975316766564	0.0435399722691897	0.0405864805045385	0.038145533985543	0.0416939460352247	0.037907740615245	0.0418579229610962	0.0420205688332989	0.0366661816378828	0.0412052748510937	0.037561965115204	0.0339067363794989	0.0444210927969161	0.0337934708725733	0.0380169228900184	0.0390360738836955	0.0387741312348051	0.159018227161987	0.154930302546538	0.134428249526159	0.0804335593779248	0.050295443732664	0.133861381918273	0.0701291220000036	0.0777174483571575	0.0591724666982481	0.0736302859433327	0.0486051472510541	0.044887310218472	0.0520397867546607	0.0471332193931538	0.0473073429192869	0.0445950663543401	0.0903407252744956	0.0468931370968465	0.100696094878266	0.0246740099792912	0.084266084609286
0.208900221134975	0.261027198006087	0.176522523058492	0.245682072363962	0.220902501105548	0.198711841937499	0.212124353652167	0.318997100684127	0.232121001254941	0.239063617175846	0.193990172583689	0.297292579535108	0.22773770556726	0.229378653967867	0.180677973305106	0.278766462468884	0.240016097725888	0.218818596386217	0.224635714564131	0.285275541129868	0.226626372220186	0.282745000840024	0.301534978755743	0.249488789346555	0.174831815994152	0.213090953798211	0.188504555320424	0.217575284355544	0.217448788065627	0.27010622196059	0.20100591517963	0.192009463937093	0.268252772099046	0.254947472665212	0.223850013889595	0.303936755652727	0.315812536064939	0.139600215204507	0.352681738566381	0.20062125646656
0.14476837637641	0.0941787864740442	0.0785403139675885	0.081079899591672	0.121075472131107	0.10343838267314	0.0724250175144446	0.0672157191658689	0.0671136111920865	0.0832463381174628	0.124477617067149	0.103904208393812	0.10325870472707	0.0752353277540188	0.140903726538963	0.0790682754603121	0.0712268393156066	0.1411512965136	0.148894472652641	0.235185798865991	0.174341811991068	0.136743567680731	0.180613671284371	0.118637762047245	0.154518367715308	0.183685897955915	0.159349472601488	0.14710672302566	0.17970171446927	0.191722548480655	0.112110061183598	0.136335839170902	0.121298253675997	0.0971704942525152	0.116884506876384	0.135447163776996	0.128735223214934	0.122963840152423	0.15359522940777	0.14464316369278
0.294950518357056	0.286970423850195	0.283475589751897	0.255169513396067	0.33059196241726	0.338552970606306	0.359758269292778	0.335780776769554	0.27872403423024	0.329092731026339	0.285387994965485	0.326012972400809	0.308224025971031	0.376251892923345	0.337071163286135	0.336573870487678	0.32914165219465	0.284018840405466	0.300619637643285	0.38132326991272	0.41085432131735	0.360680734836954	0.385436345387217	0.29507729684642	0.344332557770082	0.36431464562361	0.349671300411288	0.334721943357147	0.381178450014734	0.299047555116207	0.365896355796523	0.333647435538652	0.33718141703482	0.388738219706859	0.39672301519741	0.30951898483538	0.361822577825912	0.286280504246782	0.425175978986941	0.297817288644569
0.0797089544689195	0.0595766306699701	0.0682764156827625	0.0690511054390833	0.0678349305420793	0.0651167424643297	0.0692859255819024	0.0703608124894429	0.0605803283833295	0.0765009466741953	0.0698547654884915	0.0753273297711034	0.0682946842522407	0.0670582613350104	0.0697312161807074	0.0803704885839216	0.0634700644100335	0.0706018608088977	0.0704467566667145	0.0947792083874372	0.0922574240709944	0.0818957248383012	0.100413345705386	0.0763546142450155	0.103642026373619	0.0971590146135753	0.0985784347525329	0.0709858865950268	0.0884807712261333	0.0917438081342205	0.0794597143656024	0.0751173219859395	0.0742363745590155	0.0776874847568794	0.0745560350976557	0.0610503892571251	0.0612387608621146	0.0777607464420831	0.0551357352122949	0.0655957789269186
0.859950682149641	0.88920001969768	0.839667278739466	0.822189618088933	0.860754054947	0.843700342249152	0.814446510164076	0.839042068612075	0.851938852508915	0.845843958494584	0.821646236056509	0.8427598167424	0.778458621618901	0.864578598565686	0.811704417260237	0.873930978369086	0.87802915060933	0.786200781370885	0.798426904851185	0.917574632051964	0.878020653914019	0.906546879390913	0.868907770048582	0.778008346238199	0.813104877760641	0.821959927966508	0.833545745157544	0.811217378757804	0.873682642114732	0.898910142864845	0.837726212546903	0.819206447220064	0.876240985500104	0.8354954209259	0.881336794311019	0.881710844961269	0.868122385318968	0.675604992103498	0.915728826952638	0.844274379993894
0.0312900074702423	0.0238030505176867	0.0245344329848879	0.0302966125492566	0.0376968572451812	0.0243691355702584	0.0741207298512348	0.0607502492894058	0.035044235041757	0.0384867248406605	0.0239334824301307	0.0277510288991287	0.0245364510676575	0.0320915551013	0.0315738425025395	0.0478623250163233	0.0237592594118254	0.0238814208423446	0.0284440809781662	0.0421816408877102	0.0389437689209513	0.0495518741555648	0.0501915603588392	0.0420275732808873	0.0400911492440129	0.0426605245839653	0.0410115787102401	0.0276366877896046	0.0405505251285928	0.0442264384117887	0.0346702789853602	0.0302585973857945	0.0333892289461	0.0517917499976994	0.0487919033064031	0.0290975579785653	0.025793121564969	0.0310223738495568	0.0384116687706844	0.0294709802844707
0.440069368146548	0.451673706046792	0.439076762590124	0.441528570806727	0.429174999753495	0.454955346188959	0.368974717362337	0.469915920415205	0.444331477747846	0.455577968994563	0.382944784623761	0.449718746257285	0.3984570725011	0.455372173923521	0.338622589412305	0.468632692069061	0.45092520538601	0.364657853353194	0.383986258239812	0.460098984371488	0.39155866317	0.486731382976042	0.448558080636896	0.427170235588252	0.384484825662315	0.408313000857893	0.365273826490345	0.377183728533181	0.363201211778976	0.445464570376519	0.372562666793905	0.383822824688974	0.43278003518911	0.423019488129694	0.428635013032218	0.471291117748544	0.503393585870967	0.34671191151296	0.465261880268112	0.371491644006166
0.18112720721768	0.192582452355759	0.179610585239555	0.202637594960074	0.183459217391263	0.197558151544107	0.194932473458899	0.193688182679264	0.179765944613989	0.20443332598537	0.202991169143868	0.197156928139056	0.192921852907179	0.183025601103133	0.21875980706061	0.196629585626322	0.195480928007065	0.20805522110326	0.204513877936872	0.240016546123279	0.23021537244603	0.227852511273992	0.251442363477802	0.215607689847282	0.222341565772273	0.228079027879782	0.242898241791004	0.199721407950415	0.252359333804136	0.222535645107265	0.215562738021672	0.203053505921114	0.215805771519895	0.221809147157891	0.20435038254456	0.165366929240544	0.175888028701758	0.186299837735415	0.176840330897022	0.213530933633347
0.479175210761453	0.491121320804323	0.467529199509968	0.494544647513235	0.487554519376013	0.471031436508937	0.407116290499157	0.538938273688183	0.45550087735962	0.508837813602772	0.374506436333769	0.467410102417294	0.472606657140531	0.540448775769477	0.336279571335213	0.520184056967908	0.457862552771093	0.408003326276082	0.411220894964663	0.638049311993843	0.541530886276075	0.653881081522757	0.640521780105859	0.568542844613771	0.513133929716037	0.571926114020243	0.436961851670208	0.403599255436796	0.490928567434609	0.509197492274904	0.395695315145362	0.379266562758482	0.497229819471091	0.492990189968111	0.456145171065379	0.561634793106915	0.513991740317792	0.374372937179662	0.554425042603467	0.311416004051848
0.57902167595911	0.589670100819342	0.540694167386126	0.495703574241437	0.569525770841467	0.58109868481232	0.464399233815031	0.575735921064354	0.526250013764808	0.495848870352788	0.46409996674937	0.597933653915348	0.463577283339523	0.515766600856817	0.504189581412395	0.556910194010603	0.537327859622444	0.505551036364462	0.57793301192163	0.903901351107943	0.8275875357784	0.798555552479742	0.822110054970609	0.482426054545545	0.811741690939212	0.938046956665961	0.761001958209418	0.508301246748108	0.918884256913333	0.632045452770308	0.519188317293891	0.535436343845144	0.523856734979402	0.565735977635862	0.513949898677642	0.61955194170275	0.582476770739658	0.488693062082295	0.625741138502251	0.490153792099868
0.126447064555707	0.136377645290985	0.126209613572839	0.125952374418592	0.128771755080667	0.124790055039747	0.109497185063038	0.122411316091534	0.128556739136181	0.129062122578101	0.113038337387196	0.127509010421	0.106406179560728	0.133949451967634	0.0888387724386533	0.136622058027781	0.121754948159189	0.115267024712621	0.107249493202271	0.190298412228514	0.177318396425325	0.194819558257354	0.185316931307896	0.117831040812107	0.165419688427397	0.173259972328294	0.150562268669427	0.122375332670922	0.174142451001463	0.145126706607248	0.128072604699457	0.117931333383451	0.143580798147437	0.144607725170821	0.139551048630878	0.147038158838579	0.131363471666831	0.0785371592221417	0.134496891554438	0.111306500593613
0.0311448282473437	0.0294914541796206	0.0225318159378688	0.0322794908147445	0.0302823888818923	0.0279430139255808	0.0293057995103542	0.0304437136628928	0.03006817828087	0.0288172184442059	0.0313363349172626	0.0342359649568054	0.0273116748951008	0.0252977438769707	0.0315525120033726	0.0285953802379054	0.0301578459789732	0.0286982403861757	0.0307608256210073	0.0658009435746003	0.087017627781308	0.112033465690966	0.0933126305481658	0.0404330241310874	0.0758151506464767	0.0793310768311566	0.0805804075587689	0.0412307957386601	0.0790355444364408	0.0360462772787228	0.0350280311198208	0.0347895124283694	0.0373626869363499	0.0331527477147896	0.0333222222626574	0.0346056512962618	0.0307387276106992	0.0372038874822666	0.0384955498385181	0.0343907667342487
0.155541503710694	0.182255938220534	0.174519477825823	0.184251554091669	0.163949591971092	0.173273064497996	0.144692653274486	0.18824758044517	0.156818717074301	0.178770938188654	0.16922850455429	0.172800736091287	0.17332864930565	0.174977878470336	0.162220705794071	0.197635822312267	0.187275755702279	0.160596337033089	0.154377376947717	0.245781540879203	0.206929950537707	0.245921618111645	0.233680644322821	0.189811927166473	0.195510103002157	0.230610908636558	0.198300409242241	0.166401849401856	0.202843070617263	0.20711812506624	0.17522750106434	0.170311442586759	0.195387179227646	0.201567911720088	0.18489883414884	0.183657329134792	0.196641399632241	0.133363933195647	0.190902991596021	0.148716975216408
0.308201065439974	0.310812307864123	0.30955400618197	0.342406434418493	0.331727356020784	0.391198055125157	0.396235832904816	0.241378871752046	0.277154344740745	0.390919548693591	0.424209340696567	0.361182048870888	0.346320417825229	0.243286815297928	0.499253870845786	0.257401471497077	0.270785881541558	0.417021578677022	0.399621803302082	0.557319501505536	0.767130699310975	0.439945181290753	0.634283241432757	0.425447975862858	0.686482903866639	0.619257911803507	0.625852043723886	0.392458896342906	0.673468329208077	0.35457064506196	0.508886277489603	0.475262620951519	0.388284577919038	0.338156121325477	0.320399627718356	0.267832654383702	0.255284668466862	0.358591021975281	0.277950038268073	0.631493501026116
0.627441348526769	0.658642154186596	0.594349258752845	0.610338045637827	0.619010469178925	0.561448990373089	0.630482732040597	0.596238669295157	0.639642186282651	0.598588386719877	0.610084031022155	0.610249069107647	0.59727890912284	0.61174313603798	0.508831072365038	0.463211556013363	0.613798966115866	0.511925979754666	0.524992853270565	0.765625310704533	0.684101580713802	0.718517074546736	0.698698639724718	0.58362912985527	0.668839277186788	0.696913418917272	0.707138334143256	0.544046564315976	0.735663357063868	0.722773559801038	0.637706861562015	0.620854564174509	0.48711322284905	0.640557829036234	0.658072283366812	0.666992540593155	0.673247696008395	0.579708419978062	0.530924093844581	0.591287856055626
0.0326870327325661	0.0336501556298922	0.0303992090214525	0.0327963167318828	0.0343299312327781	0.0380424169362861	0.0275449268957109	0.0358016884626592	0.0347470137997289	0.0304252880142506	0.0367217814342684	0.0383731070963971	0.027347693160869	0.032902989404913	0.0303801440265573	0.0290823756973578	0.0339938105916069	0.0356453332455434	0.0410344143992802	0.0760867391879146	0.0777070690211303	0.0710883178914588	0.0743837525076542	0.0314314340300218	0.072789688992839	0.0681807319388694	0.0801980248919466	0.029629887015961	0.0713864654737295	0.0341316065707069	0.0347934550269932	0.0281213699154622	0.0303372078503998	0.034086240118051	0.0381085130187159	0.0272858809564097	0.0374291370452721	0.0229205904409697	0.0221027109047671	0.0285936771053407
0.0337215287425279	0.0291997498749631	0.0322487677083081	0.0325392950487984	0.0314852640123692	0.0325570702831617	0.0359606168909512	0.0343226572623211	0.0305627311719834	0.0327794899325288	0.033935659388533	0.0321880697138653	0.0299729323225798	0.0342432553682512	0.0395613323666975	0.0305651441420903	0.0299844501428227	0.0319647657049818	0.0297675920949722	0.0742529466578569	0.0793596189877211	0.0709699467563751	0.076070837244839	0.0350914159776594	0.0748326347643782	0.0736544258241544	0.0693830947766088	0.0384518466286632	0.0715844024956518	0.0419669386036441	0.0421004639479277	0.0377774568929723	0.0403125757771603	0.0340159796567302	0.0386919373804593	0.0272895290620286	0.0358357208568633	0.0305674534614058	0.0343368220904564	0.0324910378004643
